 TIME                    ,¸ººÉ                     ,
  +5.0096999999999998E+03,  +1.3506903560000001E+03,
  +5.0098000000000002E+03,  +1.1323792810000000E+03,
  +5.0098999999999996E+03,  +1.0896772710000000E+03,
  +5.0100000000000000E+03,  +1.8696851740000000E+03,
  +5.0101000000000004E+03,  +9.5116394809999997E+02,
  +5.0101999999999998E+03,  +9.5460861439999996E+02,
  +5.0103000000000002E+03,  +1.7129119020000001E+03,
  +5.0103999999999996E+03,  +1.5700617640000000E+03,
  +5.0105000000000000E+03,  +1.0334324160000001E+03,
  +5.0106000000000004E+03,  +1.0721115190000000E+03,
  +5.0106999999999998E+03,  +1.0991472320000000E+03,
  +5.0108000000000002E+03,  +9.6385088240000005E+02,
  +5.0108999999999996E+03,  +1.7648462709999999E+03,
  +5.0110000000000000E+03,  +1.4434663129999999E+03,
  +5.0111000000000004E+03,  +1.6650699810000001E+03,
  +5.0111999999999998E+03,  +1.8383287989999999E+03,
  +5.0113000000000002E+03,  +1.0259648860000000E+03,
  +5.0113999999999996E+03,  +1.5612461160000000E+03,
  +5.0115000000000000E+03,  +1.2373844480000000E+03,
  +5.0116000000000004E+03,  +1.6115432730000000E+03,
  +5.0116999999999998E+03,  +1.8921135959999999E+03,
  +5.0118000000000002E+03,  +1.7074785800000000E+03,
  +5.0118999999999996E+03,  +1.2507429380000001E+03,
  +5.0120000000000000E+03,  +1.4464277350000000E+03,
  +5.0121000000000004E+03,  +1.5780064210000000E+03,
  +5.0121999999999998E+03,  +1.7855251490000001E+03,
  +5.0123000000000002E+03,  +1.6775801779999999E+03,
  +5.0123999999999996E+03,  +1.4500737280000001E+03,
  +5.0125000000000000E+03,  +1.9112949289999999E+03,
  +5.0126000000000004E+03,  +1.3000004210000000E+03,
  +5.0126999999999998E+03,  +1.5842854370000000E+03,
  +5.0128000000000002E+03,  +1.3856105880000000E+03,
  +5.0128999999999996E+03,  +1.2605896390000000E+03,
  +5.0130000000000000E+03,  +1.4235316419999999E+03,
  +5.0131000000000004E+03,  +1.9621744990000000E+03,
  +5.0131999999999998E+03,  +1.3177398590000000E+03,
  +5.0133000000000002E+03,  +1.3529277079999999E+03,
  +5.0133999999999996E+03,  +1.5526618910000000E+03,
  +5.0135000000000000E+03,  +9.4304100050000000E+02,
  +5.0136000000000004E+03,  +1.1726968030000000E+03,
  +5.0136999999999998E+03,  +1.3419897100000001E+03,
  +5.0138000000000002E+03,  +1.5590315360000000E+03,
  +5.0138999999999996E+03,  +1.7010503340000000E+03,
  +5.0140000000000000E+03,  +1.6112578149999999E+03,
  +5.0141000000000004E+03,  +1.8604175110000001E+03,
  +5.0141999999999998E+03,  +1.2873807280000001E+03,
  +5.0143000000000002E+03,  +1.9008972329999999E+03,
  +5.0143999999999996E+03,  +1.4637805410000001E+03,
  +5.0145000000000000E+03,  +1.1220773180000001E+03,
  +5.0146000000000004E+03,  +1.6205735150000000E+03,
  +5.0146999999999998E+03,  +1.1741165209999999E+03,
  +5.0148000000000002E+03,  +1.8208263700000000E+03,
  +5.0148999999999996E+03,  +1.7466974110000001E+03,
  +5.0150000000000000E+03,  +9.0220925399999999E+02,
  +5.0151000000000004E+03,  +1.3578270030000001E+03,
  +5.0151999999999998E+03,  +1.6969169840000000E+03,
  +5.0153000000000002E+03,  +1.0003702290000000E+03,
  +5.0153999999999996E+03,  +1.3057220070000001E+03,
  +5.0155000000000000E+03,  +1.9805950000000000E+03,
  +5.0156000000000004E+03,  +1.5003971460000000E+03,
  +5.0156999999999998E+03,  +1.5669491270000001E+03,
  +5.0158000000000002E+03,  +1.4902129990000001E+03,
  +5.0158999999999996E+03,  +1.2208665460000000E+03,
  +5.0160000000000000E+03,  +1.4018351650000000E+03,
  +5.0161000000000004E+03,  +1.6169181120000001E+03,
  +5.0161999999999998E+03,  +1.0272075130000001E+03,
  +5.0163000000000002E+03,  +1.8375915299999999E+03,
  +5.0163999999999996E+03,  +1.9376561469999999E+03,
  +5.0165000000000000E+03,  +1.5063072689999999E+03,
  +5.0166000000000004E+03,  +1.4392181370000001E+03,
  +5.0166999999999998E+03,  +1.7490273010000001E+03,
  +5.0168000000000002E+03,  +1.1800068640000000E+03,
  +5.0168999999999996E+03,  +1.2919874640000000E+03,
  +5.0170000000000000E+03,  +1.8345942940000000E+03,
  +5.0171000000000004E+03,  +9.4205491640000002E+02,
  +5.0171999999999998E+03,  +1.9759534110000000E+03,
  +5.0173000000000002E+03,  +1.7550348429999999E+03,
  +5.0173999999999996E+03,  +1.2752545230000001E+03,
  +5.0175000000000000E+03,  +1.2759052050000000E+03,
  +5.0176000000000004E+03,  +1.2269569329999999E+03,
  +5.0176999999999998E+03,  +1.9583399240000001E+03,
  +5.0178000000000002E+03,  +1.8928624230000000E+03,
  +5.0178999999999996E+03,  +1.3842282900000000E+03,
  +5.0180000000000000E+03,  +1.1786737599999999E+03,
  +5.0181000000000004E+03,  +1.2764925180000000E+03,
  +5.0181999999999998E+03,  +1.0451054019999999E+03,
  +5.0183000000000002E+03,  +1.2599489120000001E+03,
  +5.0183999999999996E+03,  +9.7538491390000002E+02,
  +5.0185000000000000E+03,  +1.2344057720000001E+03,
  +5.0186000000000004E+03,  +9.5386482609999996E+02,
  +5.0186999999999998E+03,  +1.0988307440000001E+03,
  +5.0188000000000002E+03,  +1.3767185330000000E+03,
  +5.0188999999999996E+03,  +1.7867611800000000E+03,
  +5.0190000000000000E+03,  +9.4424382739999999E+02,
  +5.0191000000000004E+03,  +1.3446320710000000E+03,
  +5.0191999999999998E+03,  +1.7688038759999999E+03,
  +5.0193000000000002E+03,  +1.5086832119999999E+03,
  +5.0193999999999996E+03,  +1.2389148450000000E+03,
  +5.0195000000000000E+03,  +1.0009235250000000E+03,
  +5.0196000000000004E+03,  +1.7464995389999999E+03,
  +5.0196999999999998E+03,  +1.6216138630000000E+03,
  +5.0198000000000002E+03,  +1.4337705960000001E+03,
  +5.0198999999999996E+03,  +1.8714141940000000E+03,
  +5.0200000000000000E+03,  +1.3400285060000001E+03,
  +5.0201000000000004E+03,  +1.5958180430000000E+03,
  +5.0201999999999998E+03,  +1.3976285040000000E+03,
  +5.0203000000000002E+03,  +1.9476371610000001E+03,
  +5.0203999999999996E+03,  +9.2319635140000003E+02,
  +5.0205000000000000E+03,  +1.6781403620000001E+03,
  +5.0206000000000004E+03,  +1.8251490500000000E+03,
  +5.0206999999999998E+03,  +1.1639472189999999E+03,
  +5.0208000000000002E+03,  +1.7298334250000000E+03,
  +5.0208999999999996E+03,  +1.9707471550000000E+03,
  +5.0210000000000000E+03,  +1.5902590259999999E+03,
  +5.0211000000000004E+03,  +1.2586220530000001E+03,
  +5.0211999999999998E+03,  +1.3278714299999999E+03,
  +5.0213000000000002E+03,  +1.0837028190000001E+03,
  +5.0213999999999996E+03,  +1.3426914580000000E+03,
  +5.0215000000000000E+03,  +1.9678288180000000E+03,
  +5.0216000000000004E+03,  +9.7571741910000003E+02,
  +5.0216999999999998E+03,  +1.6037416300000000E+03,
  +5.0218000000000002E+03,  +1.2220569539999999E+03,
  +5.0218999999999996E+03,  +1.3011232930000001E+03,
  +5.0220000000000000E+03,  +1.6613618660000000E+03,
  +5.0221000000000004E+03,  +1.6240102429999999E+03,
  +5.0221999999999998E+03,  +1.9614464599999999E+03,
  +5.0223000000000002E+03,  +1.3147726570000000E+03,
  +5.0223999999999996E+03,  +1.9445448990000000E+03,
  +5.0225000000000000E+03,  +1.7857466870000001E+03,
  +5.0226000000000004E+03,  +1.6052506249999999E+03,
  +5.0226999999999998E+03,  +1.0555006719999999E+03,
  +5.0228000000000002E+03,  +1.8342601279999999E+03,
  +5.0228999999999996E+03,  +1.5431752280000001E+03,
  +5.0230000000000000E+03,  +1.1762403760000000E+03,
  +5.0231000000000004E+03,  +9.7281341069999996E+02,
  +5.0231999999999998E+03,  +1.4194131640000001E+03,
  +5.0233000000000002E+03,  +1.8843257610000001E+03,
  +5.0233999999999996E+03,  +1.3518972580000000E+03,
  +5.0235000000000000E+03,  +1.7141382650000000E+03,
  +5.0236000000000004E+03,  +1.0774024720000000E+03,
  +5.0236999999999998E+03,  +1.0713918980000001E+03,
  +5.0238000000000002E+03,  +1.7576030870000000E+03,
  +5.0238999999999996E+03,  +1.1133346090000000E+03,
  +5.0240000000000000E+03,  +3.0391580180000001E+03,
  +5.0241000000000004E+03,  +2.3813578619999998E+03,
  +5.0241999999999998E+03,  +3.4905268200000000E+03,
  +5.0243000000000002E+03,  +4.4192672549999997E+03,
  +5.0243999999999996E+03,  +2.9719775749999999E+03,
  +5.0245000000000000E+03,  +2.1468436710000001E+03,
  +5.0246000000000004E+03,  +3.5012056520000001E+03,
  +5.0246999999999998E+03,  +2.6663128019999999E+03,
  +5.0248000000000002E+03,  +2.1444978769999998E+03,
  +5.0248999999999996E+03,  +4.0377183160000000E+03,
  +5.0250000000000000E+03,  +4.2029008469999999E+03,
  +5.0251000000000004E+03,  +2.8331223110000001E+03,
  +5.0251999999999998E+03,  +2.8994322330000000E+03,
  +5.0253000000000002E+03,  +2.5693411270000001E+03,
  +5.0253999999999996E+03,  +4.2851986440000001E+03,
  +5.0255000000000000E+03,  +2.1119217030000000E+03,
  +5.0256000000000004E+03,  +2.1161599750000000E+03,
  +5.0256999999999998E+03,  +3.6275989410000002E+03,
  +5.0258000000000002E+03,  +4.0245983050000000E+03,
  +5.0258999999999996E+03,  +4.4980339500000000E+03,
  +5.0260000000000000E+03,  +2.1658304330000001E+03,
  +5.0261000000000004E+03,  +3.9696444670000001E+03,
  +5.0261999999999998E+03,  +2.5854770030000000E+03,
  +5.0263000000000002E+03,  +2.5453679210000000E+03,
  +5.0263999999999996E+03,  +2.2029375040000000E+03,
  +5.0265000000000000E+03,  +2.5714364249999999E+03,
  +5.0266000000000004E+03,  +4.0610259460000002E+03,
  +5.0266999999999998E+03,  +4.8515866919999999E+03,
  +5.0268000000000002E+03,  +4.4125096930000000E+03,
  +5.0268999999999996E+03,  +3.0118752909999998E+03,
  +5.0270000000000000E+03,  +2.8907619470000000E+03,
  +5.0271000000000004E+03,  +2.7339651070000000E+03,
  +5.0271999999999998E+03,  +4.9631466170000003E+03,
  +5.0273000000000002E+03,  +4.5936138700000001E+03,
  +5.0273999999999996E+03,  +3.1768052650000000E+03,
  +5.0275000000000000E+03,  +4.1582413200000001E+03,
  +5.0276000000000004E+03,  +2.6490842859999998E+03,
  +5.0276999999999998E+03,  +4.3805696900000003E+03,
  +5.0278000000000002E+03,  +3.4132973499999998E+03,
  +5.0278999999999996E+03,  +3.9732249459999998E+03,
  +5.0280000000000000E+03,  +2.6197475420000001E+03,
  +5.0281000000000004E+03,  +4.5861821600000003E+03,
  +5.0281999999999998E+03,  +2.1877845020000000E+03,
  +5.0283000000000002E+03,  +2.6336416020000001E+03,
  +5.0283999999999996E+03,  +2.4518282450000002E+03,
  +5.0285000000000000E+03,  +3.8818103160000001E+03,
  +5.0286000000000004E+03,  +4.7289993670000003E+03,
  +5.0286999999999998E+03,  +2.6314561659999999E+03,
  +5.0288000000000002E+03,  +3.9878731090000001E+03,
  +5.0288999999999996E+03,  +3.6844635460000000E+03,
  +5.0290000000000000E+03,  +3.2342956079999999E+03,
  +5.0291000000000004E+03,  +4.5176270320000003E+03,
  +5.0291999999999998E+03,  +2.2118666890000000E+03,
  +5.0293000000000002E+03,  +3.1353859419999999E+03,
  +5.0293999999999996E+03,  +2.4505978510000000E+03,
  +5.0295000000000000E+03,  +4.7233975510000000E+03,
  +5.0296000000000004E+03,  +4.2438389029999998E+03,
  +5.0296999999999998E+03,  +3.5640083450000002E+03,
  +5.0298000000000002E+03,  +2.8602156980000000E+03,
  +5.0298999999999996E+03,  +2.9982720700000000E+03,
  +5.0300000000000000E+03,  +2.2019650940000001E+03,
  +5.0301000000000004E+03,  +4.0917074229999998E+03,
  +5.0301999999999998E+03,  +3.8147926849999999E+03,
  +5.0303000000000002E+03,  +2.2202276750000001E+03,
  +5.0303999999999996E+03,  +2.6532122060000002E+03,
  +5.0305000000000000E+03,  +2.4946858250000000E+03,
  +5.0306000000000004E+03,  +2.8760875030000002E+03,
  +5.0306999999999998E+03,  +3.6290459700000001E+03,
  +5.0308000000000002E+03,  +2.6446042309999998E+03,
  +5.0308999999999996E+03,  +3.6160819560000000E+03,
  +5.0310000000000000E+03,  +4.3501212880000003E+03,
  +5.0311000000000004E+03,  +2.3475922909999999E+03,
  +5.0311999999999998E+03,  +2.6924168249999998E+03,
  +5.0313000000000002E+03,  +2.8838995350000000E+03,
  +5.0313999999999996E+03,  +2.7246605249999998E+03,
  +5.0315000000000000E+03,  +2.1141518200000000E+03,
  +5.0316000000000004E+03,  +3.5714514559999998E+03,
  +5.0316999999999998E+03,  +2.8557673300000001E+03,
  +5.0318000000000002E+03,  +4.5415781889999998E+03,
  +5.0318999999999996E+03,  +3.4976740340000001E+03,
  +5.0320000000000000E+03,  +1.1767356400000001E+03,
  +5.0321000000000004E+03,  +1.1157451900000001E+03,
  +5.0321999999999998E+03,  +1.1219946440000001E+03,
  +5.0323000000000002E+03,  +1.1435508440000001E+03,
  +5.0323999999999996E+03,  +1.6253441840000000E+03,
  +5.0325000000000000E+03,  +1.5361322940000000E+03,
  +5.0326000000000004E+03,  +1.1998834810000001E+03,
  +5.0326999999999998E+03,  +1.2555219340000001E+03,
  +5.0328000000000002E+03,  +9.5882306040000003E+02,
  +5.0328999999999996E+03,  +1.1803217580000000E+03,
  +5.0330000000000000E+03,  +1.3359534980000001E+03,
  +5.0331000000000004E+03,  +1.8459133820000000E+03,
  +5.0331999999999998E+03,  +1.4449542540000000E+03,
  +5.0333000000000002E+03,  +1.9210190310000000E+03,
  +5.0333999999999996E+03,  +1.3018325050000001E+03,
  +5.0335000000000000E+03,  +1.0040210740000000E+03,
  +5.0336000000000004E+03,  +1.3922062229999999E+03,
  +5.0336999999999998E+03,  +1.6067565099999999E+03,
  +5.0338000000000002E+03,  +1.1588522450000000E+03,
  +5.0338999999999996E+03,  +1.3057386489999999E+03,
  +5.0340000000000000E+03,  +1.8195973939999999E+03,
  +5.0341000000000004E+03,  +1.3976191879999999E+03,
  +5.0341999999999998E+03,  +1.8516129220000000E+03,
  +5.0343000000000002E+03,  +1.5187569460000000E+03,
  +5.0343999999999996E+03,  +1.7679077609999999E+03,
  +5.0345000000000000E+03,  +1.5286914970000000E+03,
  +5.0346000000000004E+03,  +1.4534036540000000E+03,
  +5.0346999999999998E+03,  +1.2068819229999999E+03,
  +5.0348000000000002E+03,  +1.2502706670000000E+03,
  +5.0348999999999996E+03,  +1.9199836470000000E+03,
  +5.0350000000000000E+03,  +1.1487150500000000E+03,
  +5.0351000000000004E+03,  +1.6648723920000000E+03,
  +5.0351999999999998E+03,  +1.1254782009999999E+03,
  +5.0353000000000002E+03,  +1.5160393290000000E+03,
  +5.0353999999999996E+03,  +1.4165730540000000E+03,
  +5.0355000000000000E+03,  +1.3244756359999999E+03,
  +5.0356000000000004E+03,  +1.1313872280000001E+03,
  +5.0356999999999998E+03,  +1.8540974739999999E+03,
  +5.0358000000000002E+03,  +9.8593515300000001E+02,
  +5.0358999999999996E+03,  +1.2450790039999999E+03,
  +5.0360000000000000E+03,  +1.9637648700000000E+03,
  +5.0361000000000004E+03,  +1.3995332340000000E+03,
  +5.0361999999999998E+03,  +1.0032256550000000E+03,
  +5.0363000000000002E+03,  +1.8195134750000000E+03,
  +5.0363999999999996E+03,  +1.1275847060000001E+03,
  +5.0365000000000000E+03,  +1.4279180850000000E+03,
  +5.0366000000000004E+03,  +1.9623008030000001E+03,
  +5.0366999999999998E+03,  +9.2774742500000002E+02,
  +5.0368000000000002E+03,  +1.4094271480000000E+03,
  +5.0368999999999996E+03,  +1.9073289040000000E+03,
  +5.0370000000000000E+03,  +1.2677411930000001E+03,
  +5.0371000000000004E+03,  +1.7426392510000001E+03,
  +5.0371999999999998E+03,  +1.2640394719999999E+03,
  +5.0373000000000002E+03,  +1.7426919869999999E+03,
  +5.0373999999999996E+03,  +1.6115146099999999E+03,
  +5.0375000000000000E+03,  +1.9840766540000000E+03,
  +5.0376000000000004E+03,  +1.7323877749999999E+03,
  +5.0376999999999998E+03,  +1.2986531680000001E+03,
  +5.0378000000000002E+03,  +1.5967924169999999E+03,
  +5.0378999999999996E+03,  +1.2016615740000000E+03,
  +5.0380000000000000E+03,  +1.4127028780000001E+03,
  +5.0381000000000004E+03,  +1.5626529320000000E+03,
  +5.0381999999999998E+03,  +1.5169667690000001E+03,
  +5.0383000000000002E+03,  +1.1197832969999999E+03,
  +5.0383999999999996E+03,  +1.6655508219999999E+03,
  +5.0385000000000000E+03,  +1.6735223940000001E+03,
  +5.0386000000000004E+03,  +1.8194841859999999E+03,
  +5.0386999999999998E+03,  +1.7087648839999999E+03,
  +5.0388000000000002E+03,  +1.4388569319999999E+03,
  +5.0388999999999996E+03,  +1.4123682280000000E+03,
  +5.0390000000000000E+03,  +1.3465832069999999E+03,
  +5.0391000000000004E+03,  +9.2733817360000000E+02,
  +5.0391999999999998E+03,  +1.2295228820000000E+03,
  +5.0393000000000002E+03,  +1.1312237590000000E+03,
  +5.0393999999999996E+03,  +1.8039822740000000E+03,
  +5.0395000000000000E+03,  +1.8131667160000000E+03,
  +5.0396000000000004E+03,  +1.9213163340000001E+03,
  +5.0396999999999998E+03,  +1.2196923420000001E+03,
  +5.0398000000000002E+03,  +1.9129376789999999E+03,
  +5.0398999999999996E+03,  +1.9608607000000000E+03,
  +5.0400000000000000E+03,  +1.4380260910000000E+03,
  +5.0401000000000004E+03,  +1.9875632570000000E+03,
  +5.0401999999999998E+03,  +1.9269748910000001E+03,
  +5.0403000000000002E+03,  +1.1958936530000001E+03,
  +5.0403999999999996E+03,  +1.5632011950000001E+03,
  +5.0405000000000000E+03,  +1.3554292419999999E+03,
  +5.0406000000000004E+03,  +1.0328851860000000E+03,
  +5.0406999999999998E+03,  +9.2805843430000004E+02,
  +5.0408000000000002E+03,  +1.1450525880000000E+03,
  +5.0408999999999996E+03,  +1.6749961049999999E+03,
  +5.0410000000000000E+03,  +1.1342922730000000E+03,
  +5.0411000000000004E+03,  +1.1511381300000000E+03,
  +5.0411999999999998E+03,  +9.9783594749999997E+02,
  +5.0413000000000002E+03,  +1.0652164800000000E+03,
  +5.0413999999999996E+03,  +1.2776442609999999E+03,
  +5.0415000000000000E+03,  +1.9605008849999999E+03,
  +5.0416000000000004E+03,  +1.2052262470000001E+03,
  +5.0416999999999998E+03,  +1.4695254319999999E+03,
  +5.0418000000000002E+03,  +1.1739253080000001E+03,
  +5.0418999999999996E+03,  +1.8481417180000001E+03,
  +5.0420000000000000E+03,  +1.7365271949999999E+03,
  +5.0421000000000004E+03,  +1.6595439759999999E+03,
  +5.0421999999999998E+03,  +1.3204142999999999E+03,
  +5.0423000000000002E+03,  +1.2791190779999999E+03,
  +5.0423999999999996E+03,  +1.0231597300000000E+03,
  +5.0425000000000000E+03,  +1.0407311460000001E+03,
  +5.0426000000000004E+03,  +1.5203455730000001E+03,
  +5.0426999999999998E+03,  +9.4979571209999995E+02,
  +5.0428000000000002E+03,  +1.7966179930000001E+03,
  +5.0428999999999996E+03,  +1.8434738700000000E+03,
  +5.0430000000000000E+03,  +1.5102264180000000E+03,
  +5.0431000000000004E+03,  +1.7085746079999999E+03,
  +5.0431999999999998E+03,  +9.8048615140000004E+02,
  +5.0433000000000002E+03,  +9.2989384659999996E+02,
  +5.0433999999999996E+03,  +1.9331812590000000E+03,
  +5.0435000000000000E+03,  +1.9366547599999999E+03,
  +5.0436000000000004E+03,  +1.0985315730000000E+03,
  +5.0436999999999998E+03,  +1.8767891600000000E+03,
  +5.0438000000000002E+03,  +1.6717377080000001E+03,
  +5.0438999999999996E+03,  +9.8163961970000003E+02,
  +5.0440000000000000E+03,  +9.2410441670000000E+02,
  +5.0441000000000004E+03,  +1.0906243150000000E+03,
  +5.0441999999999998E+03,  +1.1356275140000000E+03,
  +5.0443000000000002E+03,  +1.3328987609999999E+03,
  +5.0443999999999996E+03,  +1.0376546240000000E+03,
  +5.0445000000000000E+03,  +1.9457869189999999E+03,
  +5.0446000000000004E+03,  +1.1204480950000000E+03,
  +5.0446999999999998E+03,  +1.4995482520000000E+03,
  +5.0448000000000002E+03,  +1.0237517510000000E+03,
