 TIME                    ,ÏµÍ³COP                  ,Time                     ,¸ººÉ                     ,
  +4.3466999999999998E+03,  +3.7863926578980096E+00,  +4.3468000000000002E+03,  +1.7337160750000000E+03,
  +4.3468000000000002E+03,  +3.2959558360859877E+00,  +4.3468999999999996E+03,  +1.2800338630000001E+03,
  +4.3468999999999996E+03,  +4.3248093357341846E+00,  +4.3470000000000000E+03,  +1.5771920500000001E+03,
  +4.3470000000000000E+03,  +3.4354119812668702E+00,  +4.3471000000000004E+03,  +1.2103992220000000E+03,
  +4.3471000000000004E+03,  +3.5741497310994221E+00,  +4.3471999999999998E+03,  +1.2666676239999999E+03,
  +4.3471999999999998E+03,  +4.0564376879261399E+00,  +4.3473000000000002E+03,  +9.9979725129999997E+02,
  +4.3473000000000002E+03,  +3.9001543802521299E+00,  +4.3473999999999996E+03,  +1.3163326050000001E+03,
  +4.3473999999999996E+03,  +3.5065681907416084E+00,  +4.3475000000000000E+03,  +1.0924091739999999E+03,
  +4.3475000000000000E+03,  +4.1199363551200907E+00,  +4.3476000000000004E+03,  +1.6234586820000000E+03,
  +4.3476000000000004E+03,  +3.8120352807680087E+00,  +4.3476999999999998E+03,  +1.3292617900000000E+03,
  +4.3476999999999998E+03,  +3.2930178608980505E+00,  +4.3478000000000002E+03,  +1.0372116300000000E+03,
  +4.3478000000000002E+03,  +4.9504232858557335E+00,  +4.3478999999999996E+03,  +1.9007125220000000E+03,
  +4.3478999999999996E+03,  +3.5229847155913765E+00,  +4.3480000000000000E+03,  +1.1313229510000001E+03,
  +4.3480000000000000E+03,  +3.3223453731287207E+00,  +4.3481000000000004E+03,  +1.1931482699999999E+03,
  +4.3481000000000004E+03,  +3.7724395357352236E+00,  +4.3481999999999998E+03,  +1.2520655970000000E+03,
  +4.3481999999999998E+03,  +3.1483447711546058E+00,  +4.3483000000000002E+03,  +1.3105703180000000E+03,
  +4.3483000000000002E+03,  +4.2028959022001047E+00,  +4.3483999999999996E+03,  +1.5017844720000001E+03,
  +4.3483999999999996E+03,  +3.4771721092508026E+00,  +4.3485000000000000E+03,  +1.2425441579999999E+03,
  +4.3485000000000000E+03,  +4.8861530546643133E+00,  +4.3486000000000004E+03,  +1.7905296740000001E+03,
  +4.3486000000000004E+03,  +4.7329278122533456E+00,  +4.3486999999999998E+03,  +1.5470522970000000E+03,
  +4.3486999999999998E+03,  +3.4507177957784716E+00,  +4.3488000000000002E+03,  +1.2234962660000001E+03,
  +4.3488000000000002E+03,  +2.7791194909110777E+00,  +4.3488999999999996E+03,  +9.5720852009999999E+02,
  +4.3488999999999996E+03,  +3.7458087669905380E+00,  +4.3490000000000000E+03,  +1.9465147669999999E+03,
  +4.3490000000000000E+03,  +3.5334867467466951E+00,  +4.3491000000000004E+03,  +9.4549565489999998E+02,
  +4.3491000000000004E+03,  +3.4425125986703988E+00,  +4.3491999999999998E+03,  +1.9800668100000000E+03,
  +4.3491999999999998E+03,  +3.3435194524009311E+00,  +4.3493000000000002E+03,  +1.5468883969999999E+03,
  +4.3493000000000002E+03,  +4.0679787447151083E+00,  +4.3493999999999996E+03,  +1.5865897279999999E+03,
  +4.3493999999999996E+03,  +3.1016156442827167E+00,  +4.3495000000000000E+03,  +1.2162557420000001E+03,
  +4.3495000000000000E+03,  +4.2871700506813362E+00,  +4.3496000000000004E+03,  +1.7821376120000000E+03,
  +4.3496000000000004E+03,  +2.8165324328392582E+00,  +4.3496999999999998E+03,  +9.9465324180000005E+02,
  +4.3496999999999998E+03,  +3.6726264096111576E+00,  +4.3498000000000002E+03,  +1.0900622710000000E+03,
  +4.3498000000000002E+03,  +3.4901009070793934E+00,  +4.3498999999999996E+03,  +1.0737010439999999E+03,
  +4.3498999999999996E+03,  +3.8898948970236393E+00,  +4.3500000000000000E+03,  +1.7844480880000001E+03,
  +4.3500000000000000E+03,  +4.7602548767392578E+00,  +4.3501000000000004E+03,  +1.9097741940000001E+03,
  +4.3501000000000004E+03,  +4.6365311616155562E+00,  +4.3501999999999998E+03,  +1.7564463330000001E+03,
  +4.3501999999999998E+03,  +4.1287385865710666E+00,  +4.3503000000000002E+03,  +1.6824847010000001E+03,
  +4.3503000000000002E+03,  +4.6786493842087946E+00,  +4.3503999999999996E+03,  +1.7363525460000001E+03,
  +4.3503999999999996E+03,  +2.9278459077983543E+00,  +4.3505000000000000E+03,  +1.3147666460000000E+03,
  +4.3505000000000000E+03,  +3.2107041652432660E+00,  +4.3506000000000004E+03,  +1.2126623159999999E+03,
  +4.3506000000000004E+03,  +2.6240461047482544E+00,  +4.3506999999999998E+03,  +1.1053241270000001E+03,
  +4.3506999999999998E+03,  +4.6057923553283278E+00,  +4.3508000000000002E+03,  +1.7511077490000000E+03,
  +4.3508000000000002E+03,  +4.2059584497517557E+00,  +4.3508999999999996E+03,  +1.4677297100000001E+03,
  +4.3508999999999996E+03,  +2.7718658180334743E+00,  +4.3510000000000000E+03,  +1.4421336460000000E+03,
  +4.3510000000000000E+03,  +3.6298390126813893E+00,  +4.3511000000000004E+03,  +1.8968985900000000E+03,
  +4.3511000000000004E+03,  +2.8855666341141344E+00,  +4.3511999999999998E+03,  +1.3822013640000000E+03,
  +4.3511999999999998E+03,  +3.5274529851205143E+00,  +4.3513000000000002E+03,  +1.8781180300000001E+03,
  +4.3513000000000002E+03,  +4.3805963835951562E+00,  +4.3513999999999996E+03,  +1.7280138870000001E+03,
  +4.3513999999999996E+03,  +4.4451948462900779E+00,  +4.3515000000000000E+03,  +1.0947803670000001E+03,
  +4.3515000000000000E+03,  +4.6357156330837466E+00,  +4.3516000000000004E+03,  +1.6089923269999999E+03,
  +4.3516000000000004E+03,  +2.8857823840129719E+00,  +4.3516999999999998E+03,  +1.1714402150000001E+03,
  +4.3516999999999998E+03,  +3.4093227629898029E+00,  +4.3518000000000002E+03,  +1.8879433489999999E+03,
  +4.3518000000000002E+03,  +3.3686345967391107E+00,  +4.3518999999999996E+03,  +1.2308917520000000E+03,
  +4.3518999999999996E+03,  +4.7594508660893835E+00,  +4.3520000000000000E+03,  +1.2551372590000001E+03,
  +4.3520000000000000E+03,  +4.5773766976518733E+00,  +4.3521000000000004E+03,  +3.3176608019999999E+03,
  +4.3521000000000004E+03,  +5.2544339722020412E+00,  +4.3521999999999998E+03,  +3.0928722819999998E+03,
  +4.3521999999999998E+03,  +5.5454830867718625E+00,  +4.3523000000000002E+03,  +3.6694658939999999E+03,
  +4.3523000000000002E+03,  +3.8803237732460869E+00,  +4.3523999999999996E+03,  +2.2043477509999998E+03,
  +4.3523999999999996E+03,  +4.6407223815276657E+00,  +4.3525000000000000E+03,  +4.6935261929999997E+03,
  +4.3525000000000000E+03,  +5.0623262229497810E+00,  +4.3526000000000004E+03,  +3.0326307800000000E+03,
  +4.3526000000000004E+03,  +4.8858598184974129E+00,  +4.3526999999999998E+03,  +3.0672879790000002E+03,
  +4.3526999999999998E+03,  +4.7684474492494511E+00,  +4.3528000000000002E+03,  +3.1170281530000002E+03,
  +4.3528000000000002E+03,  +4.8997486490447395E+00,  +4.3528999999999996E+03,  +4.3009013070000001E+03,
  +4.3528999999999996E+03,  +5.8042231831083333E+00,  +4.3530000000000000E+03,  +4.2739223629999997E+03,
  +4.3530000000000000E+03,  +5.1960632148830195E+00,  +4.3531000000000004E+03,  +4.5477165070000001E+03,
  +4.3531000000000004E+03,  +4.5975747346416131E+00,  +4.3531999999999998E+03,  +2.8624606330000001E+03,
  +4.3531999999999998E+03,  +5.0170657416849060E+00,  +4.3533000000000002E+03,  +4.3152529119999999E+03,
  +4.3533000000000002E+03,  +4.1906285622752746E+00,  +4.3533999999999996E+03,  +2.2006576810000001E+03,
  +4.3533999999999996E+03,  +3.9675025247848077E+00,  +4.3535000000000000E+03,  +3.1899003980000002E+03,
  +4.3535000000000000E+03,  +4.9399900901685525E+00,  +4.3536000000000004E+03,  +3.7887996760000001E+03,
  +4.3536000000000004E+03,  +4.9225595304021272E+00,  +4.3536999999999998E+03,  +3.0014075630000002E+03,
  +4.3536999999999998E+03,  +5.0555330420953197E+00,  +4.3538000000000002E+03,  +2.5622705590000000E+03,
  +4.3538000000000002E+03,  +5.0815591926017092E+00,  +4.3538999999999996E+03,  +3.2651422269999998E+03,
  +4.3538999999999996E+03,  +4.9901556394027038E+00,  +4.3540000000000000E+03,  +3.6666827929999999E+03,
  +4.3540000000000000E+03,  +4.5899571181690400E+00,  +4.3541000000000004E+03,  +2.8426566280000002E+03,
  +4.3541000000000004E+03,  +5.2808367898524651E+00,  +4.3541999999999998E+03,  +3.5375933120000000E+03,
  +4.3541999999999998E+03,  +5.4553855955488642E+00,  +4.3543000000000002E+03,  +3.8568784139999998E+03,
  +4.3543000000000002E+03,  +4.6332082855803680E+00,  +4.3543999999999996E+03,  +3.1363682650000001E+03,
  +4.3543999999999996E+03,  +5.1825621351948623E+00,  +4.3545000000000000E+03,  +4.3969415209999997E+03,
  +4.3545000000000000E+03,  +5.1617552256546180E+00,  +4.3546000000000004E+03,  +2.7149687340000000E+03,
  +4.3546000000000004E+03,  +4.3406187491586472E+00,  +4.3546999999999998E+03,  +3.2157953640000001E+03,
  +4.3546999999999998E+03,  +4.8516862509986725E+00,  +4.3548000000000002E+03,  +2.6183242180000002E+03,
  +4.3548000000000002E+03,  +5.0177632294923633E+00,  +4.3548999999999996E+03,  +4.4349458889999996E+03,
  +4.3548999999999996E+03,  +4.7365133401565886E+00,  +4.3550000000000000E+03,  +3.1441985020000002E+03,
  +4.3550000000000000E+03,  +3.9737428413560938E+00,  +4.3551000000000004E+03,  +2.5380362200000000E+03,
  +4.3551000000000004E+03,  +5.1268222470646467E+00,  +4.3551999999999998E+03,  +2.0374331390000000E+03,
  +4.3551999999999998E+03,  +4.8745213980318489E+00,  +4.3553000000000002E+03,  +3.3310733449999998E+03,
  +4.3553000000000002E+03,  +4.6601907126537823E+00,  +4.3553999999999996E+03,  +2.7448637859999999E+03,
  +4.3553999999999996E+03,  +4.7391638876185267E+00,  +4.3555000000000000E+03,  +2.9233406700000000E+03,
  +4.3555000000000000E+03,  +5.1575068786222200E+00,  +4.3556000000000004E+03,  +4.6206575180000000E+03,
  +4.3556000000000004E+03,  +5.5152019721574863E+00,  +4.3556999999999998E+03,  +4.2758747350000003E+03,
  +4.3556999999999998E+03,  +4.2570148514666970E+00,  +4.3558000000000002E+03,  +2.2046339400000002E+03,
  +4.3558000000000002E+03,  +5.2555658931577547E+00,  +4.3558999999999996E+03,  +4.1278401240000003E+03,
  +4.3558999999999996E+03,  +4.3825958264220501E+00,  +4.3560000000000000E+03,  +3.4346632399999999E+03,
  +4.3560000000000000E+03,  +5.0491444977377622E+00,  +4.3561000000000004E+03,  +3.5632414330000001E+03,
  +4.3561000000000004E+03,  +5.2686711464763025E+00,  +4.3561999999999998E+03,  +4.6274158060000000E+03,
  +4.3561999999999998E+03,  +4.7472028710414973E+00,  +4.3563000000000002E+03,  +2.8303725169999998E+03,
  +4.3563000000000002E+03,  +4.5977900780097096E+00,  +4.3563999999999996E+03,  +3.1416494980000002E+03,
  +4.3563999999999996E+03,  +5.3256126772067249E+00,  +4.3565000000000000E+03,  +4.9136374960000003E+03,
  +4.3565000000000000E+03,  +4.7147670250783857E+00,  +4.3566000000000004E+03,  +3.6352079399999998E+03,
  +4.3566000000000004E+03,  +4.0693456815010691E+00,  +4.3566999999999998E+03,  +2.5680644969999998E+03,
  +4.3566999999999998E+03,  +5.1344647691467946E+00,  +4.3568000000000002E+03,  +2.3175314819999999E+03,
  +4.3568000000000002E+03,  +4.5520143975950162E+00,  +4.3568999999999996E+03,  +4.5305773929999996E+03,
  +4.3568999999999996E+03,  +4.1521698771029625E+00,  +4.3570000000000000E+03,  +3.3231890730000000E+03,
  +4.3570000000000000E+03,  +4.3091335127783275E+00,  +4.3571000000000004E+03,  +2.8321265060000001E+03,
  +4.3571000000000004E+03,  +4.5514393222677292E+00,  +4.3571999999999998E+03,  +2.6515729580000002E+03,
  +4.3571999999999998E+03,  +5.0707186907462178E+00,  +4.3573000000000002E+03,  +4.9655255319999997E+03,
  +4.3573000000000002E+03,  +4.8287939692356092E+00,  +4.3573999999999996E+03,  +3.6772553590000002E+03,
  +4.3573999999999996E+03,  +4.9180590117679017E+00,  +4.3575000000000000E+03,  +3.8432070429999999E+03,
  +4.3575000000000000E+03,  +4.8479616293257575E+00,  +4.3576000000000004E+03,  +3.1639458300000001E+03,
  +4.3576000000000004E+03,  +5.0570809028215162E+00,  +4.3576999999999998E+03,  +4.0235909689999999E+03,
  +4.3576999999999998E+03,  +5.2651958996659749E+00,  +4.3578000000000002E+03,  +3.6972384560000000E+03,
  +4.3578000000000002E+03,  +4.5099476864877959E+00,  +4.3578999999999996E+03,  +2.8413591820000001E+03,
  +4.3578999999999996E+03,  +5.1614453143821510E+00,  +4.3580000000000000E+03,  +4.6124896269999999E+03,
  +4.3580000000000000E+03,  +4.7850780871706124E+00,  +4.3581000000000004E+03,  +2.9136367070000001E+03,
  +4.3581000000000004E+03,  +4.4379786747006369E+00,  +4.3581999999999998E+03,  +3.7498010439999998E+03,
  +4.3581999999999998E+03,  +5.2384336191860683E+00,  +4.3583000000000002E+03,  +4.5671509120000001E+03,
  +4.3583000000000002E+03,  +5.3354243267596386E+00,  +4.3583999999999996E+03,  +3.9809312310000000E+03,
  +4.3583999999999996E+03,  +5.0346894313350310E+00,  +4.3585000000000000E+03,  +4.3746839860000000E+03,
  +4.3585000000000000E+03,  +5.1443518364492773E+00,  +4.3586000000000004E+03,  +4.3353442510000004E+03,
  +4.3586000000000004E+03,  +4.4667421212831524E+00,  +4.3586999999999998E+03,  +2.5772293310000000E+03,
  +4.3586999999999998E+03,  +4.1902749026375625E+00,  +4.3588000000000002E+03,  +3.0005619250000000E+03,
  +4.3588000000000002E+03,  +5.4074644838076944E+00,  +4.3588999999999996E+03,  +4.3909225829999996E+03,
  +4.3588999999999996E+03,  +4.7959201339013751E+00,  +4.3590000000000000E+03,  +4.9069599760000001E+03,
  +4.3590000000000000E+03,  +4.9717031495209518E+00,  +4.3591000000000004E+03,  +4.5881081430000004E+03,
  +4.3591000000000004E+03,  +5.5017916207870288E+00,  +4.3591999999999998E+03,  +4.8801809350000003E+03,
  +4.3591999999999998E+03,  +4.9317511408890402E+00,  +4.3593000000000002E+03,  +3.3057030030000001E+03,
  +4.3593000000000002E+03,  +4.3642253028769042E+00,  +4.3593999999999996E+03,  +2.9382844850000001E+03,
  +4.3593999999999996E+03,  +5.0960137704547455E+00,  +4.3595000000000000E+03,  +2.2728363840000002E+03,
  +4.3595000000000000E+03,  +4.5562097756828228E+00,  +4.3596000000000004E+03,  +2.6048355080000001E+03,
  +4.3596000000000004E+03,  +4.7845879359062939E+00,  +4.3596999999999998E+03,  +2.7796864289999999E+03,
  +4.3596999999999998E+03,  +3.5052720463669402E+00,  +4.3598000000000002E+03,  +2.0864528570000002E+03,
  +4.3598000000000002E+03,  +5.1087859912062994E+00,  +4.3598999999999996E+03,  +2.4514494249999998E+03,
  +4.3598999999999996E+03,  +4.8374011127322305E+00,  +4.3600000000000000E+03,  +4.7029344010000004E+03,
  +4.3600000000000000E+03,  +3.4122668175211919E+00,  +4.3601000000000004E+03,  +1.1379610240000000E+03,
  +4.3601000000000004E+03,  +3.4885862715078844E+00,  +4.3601999999999998E+03,  +1.8482907860000000E+03,
  +4.3601999999999998E+03,  +3.9479356937874481E+00,  +4.3603000000000002E+03,  +9.5481999470000005E+02,
  +4.3603000000000002E+03,  +3.9693851716195701E+00,  +4.3603999999999996E+03,  +1.0054975240000000E+03,
  +4.3603999999999996E+03,  +4.8964648408661295E+00,  +4.3605000000000000E+03,  +1.9836139490000000E+03,
  +4.3605000000000000E+03,  +4.4621303451290881E+00,  +4.3606000000000004E+03,  +1.5603829330000001E+03,
  +4.3606000000000004E+03,  +3.6083760014656439E+00,  +4.3606999999999998E+03,  +1.5100009960000000E+03,
  +4.3606999999999998E+03,  +3.9248018856022857E+00,  +4.3608000000000002E+03,  +1.4272374130000001E+03,
  +4.3608000000000002E+03,  +3.7130764253711077E+00,  +4.3608999999999996E+03,  +1.9135827600000000E+03,
  +4.3608999999999996E+03,  +3.6876180050111187E+00,  +4.3610000000000000E+03,  +1.4781395760000000E+03,
  +4.3610000000000000E+03,  +2.9758114847220694E+00,  +4.3611000000000004E+03,  +9.2525998070000003E+02,
  +4.3611000000000004E+03,  +2.7160793488826389E+00,  +4.3611999999999998E+03,  +9.6764673089999997E+02,
  +4.3611999999999998E+03,  +3.6542442501075389E+00,  +4.3613000000000002E+03,  +1.8147516700000001E+03,
  +4.3613000000000002E+03,  +3.0026586195316147E+00,  +4.3613999999999996E+03,  +1.1832826090000001E+03,
  +4.3613999999999996E+03,  +4.5975271010191294E+00,  +4.3615000000000000E+03,  +1.6873596080000000E+03,
  +4.3615000000000000E+03,  +4.0584158001207014E+00,  +4.3616000000000004E+03,  +1.3606092480000000E+03,
  +4.3616000000000004E+03,  +4.8711440071041894E+00,  +4.3616999999999998E+03,  +1.9468652569999999E+03,
  +4.3616999999999998E+03,  +3.8546035401283563E+00,  +4.3618000000000002E+03,  +1.8531950629999999E+03,
  +4.3618000000000002E+03,  +4.1380568582086719E+00,  +4.3618999999999996E+03,  +1.3338467129999999E+03,
  +4.3618999999999996E+03,  +4.4099153649746254E+00,  +4.3620000000000000E+03,  +1.7055346000000000E+03,
  +4.3620000000000000E+03,  +3.0315243383481598E+00,  +4.3621000000000004E+03,  +1.0351437850000000E+03,
  +4.3621000000000004E+03,  +2.9945996159153032E+00,  +4.3621999999999998E+03,  +1.3892940659999999E+03,
  +4.3621999999999998E+03,  +3.6504132542995196E+00,  +4.3623000000000002E+03,  +1.3084290480000000E+03,
  +4.3623000000000002E+03,  +3.0747545141335260E+00,  +4.3623999999999996E+03,  +1.1282741420000000E+03,
  +4.3623999999999996E+03,  +3.1333822989786322E+00,  +4.3625000000000000E+03,  +1.1192873400000001E+03,
  +4.3625000000000000E+03,  +3.9102228445597147E+00,  +4.3626000000000004E+03,  +1.0682439859999999E+03,
  +4.3626000000000004E+03,  +4.0687649874640011E+00,  +4.3626999999999998E+03,  +1.5898458700000001E+03,
  +4.3626999999999998E+03,  +3.2735541014264413E+00,  +4.3628000000000002E+03,  +1.4253979390000000E+03,
  +4.3628000000000002E+03,  +3.6890179482739414E+00,  +4.3628999999999996E+03,  +1.4595189809999999E+03,
  +4.3628999999999996E+03,  +3.6033391727275110E+00,  +4.3630000000000000E+03,  +1.2030735709999999E+03,
  +4.3630000000000000E+03,  +2.7996709537312303E+00,  +4.3631000000000004E+03,  +9.5832773210000005E+02,
  +4.3631000000000004E+03,  +4.3219184270835713E+00,  +4.3631999999999998E+03,  +1.3040908059999999E+03,
  +4.3631999999999998E+03,  +3.6872556030023094E+00,  +4.3633000000000002E+03,  +1.8421389170000000E+03,
  +4.3633000000000002E+03,  +4.3757212106497940E+00,  +4.3633999999999996E+03,  +1.9038023330000001E+03,
  +4.3633999999999996E+03,  +4.1040676546404082E+00,  +4.3635000000000000E+03,  +1.3920733410000000E+03,
  +4.3635000000000000E+03,  +3.8450046928583901E+00,  +4.3636000000000004E+03,  +1.4807953640000001E+03,
  +4.3636000000000004E+03,  +4.0256648664630452E+00,  +4.3636999999999998E+03,  +1.8128354840000000E+03,
  +4.3636999999999998E+03,  +2.5060310777240664E+00,  +4.3638000000000002E+03,  +1.1789694609999999E+03,
  +4.3638000000000002E+03,  +3.5944509126197759E+00,  +4.3638999999999996E+03,  +1.8589595059999999E+03,
  +4.3638999999999996E+03,  +4.0985014423333705E+00,  +4.3640000000000000E+03,  +1.5279297260000001E+03,
  +4.3640000000000000E+03,  +3.5278804494245213E+00,  +4.3641000000000004E+03,  +1.2260526120000000E+03,
  +4.3641000000000004E+03,  +4.3512960324153900E+00,  +4.3641999999999998E+03,  +1.7743712109999999E+03,
  +4.3641999999999998E+03,  +3.4377237519676309E+00,  +4.3643000000000002E+03,  +9.0128496040000005E+02,
  +4.3643000000000002E+03,  +4.4107161378506454E+00,  +4.3643999999999996E+03,  +1.6849342220000001E+03,
  +4.3643999999999996E+03,  +3.6816439979635374E+00,  +4.3645000000000000E+03,  +1.1370739470000001E+03,
  +4.3645000000000000E+03,  +3.5750346455698949E+00,  +4.3646000000000004E+03,  +1.4871862030000000E+03,
  +4.3646000000000004E+03,  +4.0671212752008907E+00,  +4.3646999999999998E+03,  +9.8350131880000004E+02,
  +4.3646999999999998E+03,  +4.9117943799832702E+00,  +4.3648000000000002E+03,  +1.9057792649999999E+03,
  +4.3648000000000002E+03,  +4.8083699632107910E+00,  +4.3648999999999996E+03,  +1.8600724909999999E+03,
  +4.3648999999999996E+03,  +4.1131684883685642E+00,  +4.3650000000000000E+03,  +1.8046445830000000E+03,
  +4.3650000000000000E+03,  +3.5745672584874866E+00,  +4.3651000000000004E+03,  +1.5902960419999999E+03,
  +4.3651000000000004E+03,  +3.6450786504184745E+00,  +4.3651999999999998E+03,  +1.2813393830000000E+03,
  +4.3651999999999998E+03,  +3.0758538787556242E+00,  +4.3653000000000002E+03,  +1.2522791030000001E+03,
  +4.3653000000000002E+03,  +4.0285544340188917E+00,  +4.3653999999999996E+03,  +1.6705635219999999E+03,
  +4.3653999999999996E+03,  +3.6310073275643431E+00,  +4.3655000000000000E+03,  +9.6277301990000001E+02,
  +4.3655000000000000E+03,  +3.5190443380956382E+00,  +4.3656000000000004E+03,  +1.4470855810000000E+03,
  +4.3656000000000004E+03,  +3.5714621727558060E+00,  +4.3656999999999998E+03,  +1.4670986029999999E+03,
  +4.3656999999999998E+03,  +4.0587539603560812E+00,  +4.3658000000000002E+03,  +1.8578996199999999E+03,
  +4.3658000000000002E+03,  +4.1677903128720697E+00,  +4.3658999999999996E+03,  +1.4239312030000001E+03,
  +4.3658999999999996E+03,  +3.5078688674314771E+00,  +4.3660000000000000E+03,  +1.5043904910000001E+03,
  +4.3660000000000000E+03,  +3.4083252712863952E+00,  +4.3661000000000004E+03,  +1.1826361899999999E+03,
  +4.3661000000000004E+03,  +3.8585018630022230E+00,  +4.3661999999999998E+03,  +9.5408243059999995E+02,
  +4.3661999999999998E+03,  +4.4126747614227089E+00,  +4.3663000000000002E+03,  +1.6057920899999999E+03,
  +4.3663000000000002E+03,  +4.2177378150178582E+00,  +4.3663999999999996E+03,  +1.2077315990000000E+03,
  +4.3663999999999996E+03,  +4.2358505868202769E+00,  +4.3665000000000000E+03,  +1.8088381260000001E+03,
  +4.3665000000000000E+03,  +2.3459131192475891E+00,  +4.3666000000000004E+03,  +9.0845680579999998E+02,
  +4.3666000000000004E+03,  +4.7376359431441708E+00,  +4.3666999999999998E+03,  +1.8892042759999999E+03,
  +4.3666999999999998E+03,  +2.8665052210340245E+00,  +4.3668000000000002E+03,  +1.5632142240000001E+03,
  +4.3668000000000002E+03,  +3.5357604142171577E+00,  +4.3668999999999996E+03,  +9.8679197839999995E+02,
  +4.3668999999999996E+03,  +3.2195612519498944E+00,  +4.3670000000000000E+03,  +9.7491744370000004E+02,
  +4.3670000000000000E+03,  +3.9261956873926183E+00,  +4.3671000000000004E+03,  +1.9481486849999999E+03,
  +4.3671000000000004E+03,  +3.7344306134065492E+00,  +4.3671999999999998E+03,  +1.0650354809999999E+03,
  +4.3671999999999998E+03,  +3.8216856552268039E+00,  +4.3673000000000002E+03,  +1.9231584519999999E+03,
  +4.3673000000000002E+03,  +3.1039615429299738E+00,  +4.3673999999999996E+03,  +1.4408402690000000E+03,
  +4.3673999999999996E+03,  +3.9514110519993864E+00,  +4.3675000000000000E+03,  +1.3850251539999999E+03,
  +4.3675000000000000E+03,  +3.3415661387325182E+00,  +4.3676000000000004E+03,  +1.3114093550000000E+03,
  +4.3676000000000004E+03,  +3.7845639025800080E+00,  +4.3676999999999998E+03,  +1.6171666049999999E+03,
  +4.3676999999999998E+03,  +3.7787064745217225E+00,  +4.3678000000000002E+03,  +1.2669241410000000E+03,
  +4.3678000000000002E+03,  +4.1797832205860441E+00,  +4.3678999999999996E+03,  +1.8821750340000001E+03,
  +4.3678999999999996E+03,  +4.0533427435321405E+00,  +4.3680000000000000E+03,  +1.4979516260000000E+03,
  +4.3680000000000000E+03,  +4.1113592957088612E+00,  +4.3681000000000004E+03,  +1.0799143469999999E+03,
  +4.3681000000000004E+03,  +3.8659715885610546E+00,  +4.3681999999999998E+03,  +1.8607633850000000E+03,
  +4.3681999999999998E+03,  +3.9251543957424686E+00,  +4.3683000000000002E+03,  +1.2033176850000000E+03,
  +4.3683000000000002E+03,  +3.4889607880792339E+00,  +4.3683999999999996E+03,  +1.1543595539999999E+03,
  +4.3683999999999996E+03,  +4.2866626049816787E+00,  +4.3685000000000000E+03,  +1.1721743700000000E+03,
  +4.3685000000000000E+03,  +4.6478965360665354E+00,  +4.3686000000000004E+03,  +1.8330408060000000E+03,
  +4.3686000000000004E+03,  +4.3252288178619844E+00,  +4.3686999999999998E+03,  +1.5329208209999999E+03,
  +4.3686999999999998E+03,  +4.2673901124233735E+00,  +4.3688000000000002E+03,  +1.4033274560000000E+03,
  +4.3688000000000002E+03,  +4.8488385859133318E+00,  +4.3688999999999996E+03,  +1.6435992050000000E+03,
  +4.3688999999999996E+03,  +4.8599493512539800E+00,  +4.3690000000000000E+03,  +1.9491430350000001E+03,
  +4.3690000000000000E+03,  +2.5001795786382122E+00,  +4.3691000000000004E+03,  +1.2146587560000000E+03,
  +4.3691000000000004E+03,  +3.3398393734259306E+00,  +4.3691999999999998E+03,  +1.5090165480000001E+03,
  +4.3691999999999998E+03,  +4.3971042360318817E+00,  +4.3693000000000002E+03,  +1.2012307559999999E+03,
  +4.3693000000000002E+03,  +4.6002880170686868E+00,  +4.3693999999999996E+03,  +1.7029707559999999E+03,
  +4.3693999999999996E+03,  +3.6220192036881818E+00,  +4.3695000000000000E+03,  +1.6797575810000001E+03,
  +4.3695000000000000E+03,  +5.1885659419973269E+00,  +4.3696000000000004E+03,  +1.9128089339999999E+03,
  +4.3696000000000004E+03,  +4.2516538485815518E+00,  +4.3696999999999998E+03,  +1.6925101569999999E+03,
  +4.3696999999999998E+03,  +3.0040068119308452E+00,  +4.3698000000000002E+03,  +9.3232531129999995E+02,
  +4.3698000000000002E+03,  +4.1507113004873988E+00,  +4.3698999999999996E+03,  +1.0881296970000001E+03,
  +4.3698999999999996E+03,  +4.0047968899939068E+00,  +4.3700000000000000E+03,  +1.4401711170000001E+03,
  +4.3700000000000000E+03,  +3.1381153754623545E+00,  +4.3701000000000004E+03,  +9.2825012449999997E+02,
  +4.3701000000000004E+03,  +3.2686864896159626E+00,  +4.3701999999999998E+03,  +1.3519822600000000E+03,
  +4.3701999999999998E+03,  +2.5943627475322275E+00,  +4.3703000000000002E+03,  +1.0589869289999999E+03,
  +4.3703000000000002E+03,  +3.4968383513999179E+00,  +4.3703999999999996E+03,  +1.2562966280000001E+03,
  +4.3703999999999996E+03,  +4.0334572311933439E+00,  +4.3705000000000000E+03,  +1.6057435730000000E+03,
  +4.3705000000000000E+03,  +3.0472647020104069E+00,  +4.3706000000000004E+03,  +1.1687900190000000E+03,
  +4.3706000000000004E+03,  +4.6762909897167901E+00,  +4.3706999999999998E+03,  +1.5520515670000000E+03,
  +4.3706999999999998E+03,  +3.9190769862492045E+00,  +4.3708000000000002E+03,  +1.3668456830000000E+03,
  +4.3708000000000002E+03,  +3.9238510227825518E+00,  +4.3708999999999996E+03,  +1.7710061280000000E+03,
  +4.3708999999999996E+03,  +4.7466452304665401E+00,  +4.3710000000000000E+03,  +1.8724472029999999E+03,
  +4.3710000000000000E+03,  +2.9115833101230471E+00,  +4.3711000000000004E+03,  +1.0835271849999999E+03,
